bus,index_carrier,carrier,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
ITCS,solar-pv-utility,solar-pv-utility,11100.0,0.0,1.0,IT,MW,solar-pv-utility
ITCS,solar-pv-rooftop,solar-pv-rooftop,3772.5030486999694,0.0,1.0,IT,MW,solar-pv-rooftop
ITCS,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITCS,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITCS,battery-charge,battery,1660.1,0.0,0.9200000000000004,IT,MW,battery-charge
ITCS,battery-discharge,battery,1660.1,0.0,0.9200000000000004,IT,MW,battery-discharge
ITCS,battery-store,battery,0.0,8740.4,0.9200000000000004,IT,MWh,battery-store
ITCS,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITCS,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITCS,chp-gas-conventional-old-2-industrial-0eur,chp,867.0899999999999,0.0,0.41,IT,MW,
ITCS,chp-oil-shale-old-industrial-0eur,chp,15.6,0.0,0.29,IT,MW,
ITCS,other-res,other-res,502.11,0.0,1.0,IT,MW,other-res
ITN1,electrolyser-onshore-grid,electrolyser,1300.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITN1,hydro-ror-turbine,hydro-ror,5710.563100000001,0.0,1.0,IT,MW,hydro-ror-turbine
ITN1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITN1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITN1,hydro-reservoir-reservoir,hydro-reservoir,0.0,3707000.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITN1,hydro-reservoir-turbine,hydro-reservoir,6344.973999999999,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITN1,hydro-phs-reservoir,hydro-phs,0.0,194000.0,1.0,IT,MWh,hydro-phs-reservoir
ITN1,hydro-phs-turbine,hydro-phs,2774.858,0.0,1.0,IT,MW,hydro-phs-turbine
ITN1,hydro-phs-pump,hydro-phs,-1751.0,0.0,1.0,IT,MW,hydro-phs-pump
ITN1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,31300.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITN1,hydro-phs-pure-turbine,hydro-phs-pure,2430.2,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITN1,hydro-phs-pure-pump,hydro-phs-pure,-2377.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITN1,onwind,onwind,282.0,0.0,1.0,IT,MW,onwind
ITN1,offwind,offwind,600.0,0.0,1.0,IT,MW,offwind
ITN1,solar-thermal,solar-thermal,0.0,0.0,1.0,IT,MW,solar-thermal
ITN1,solar-pv-utility,solar-pv-utility,10000.0,0.0,1.0,IT,MW,solar-pv-utility
ITN1,solar-pv-rooftop,solar-pv-rooftop,12015.8943755997,0.0,1.0,IT,MW,solar-pv-rooftop
ITN1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITN1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITN1,battery-charge,battery,3056.0,0.0,0.9200000000000002,IT,MW,battery-charge
ITN1,battery-discharge,battery,3056.0,0.0,0.9200000000000002,IT,MW,battery-discharge
ITN1,battery-store,battery,0.0,12184.0,0.9200000000000002,IT,MWh,battery-store
ITN1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITN1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITN1,chp-gas-conventional-old-2-industrial-0eur,chp,889.5,0.0,0.0,IT,MW,
ITN1,other-res,other-res,2140.39,0.0,1.0,IT,MW,other-res
ITS1,electrolyser-onshore-grid,electrolyser,900.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITS1,hydro-ror-turbine,hydro-ror,50.03,0.0,1.0,IT,MW,hydro-ror-turbine
ITS1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITS1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITS1,hydro-reservoir-reservoir,hydro-reservoir,0.0,153800.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITS1,hydro-reservoir-turbine,hydro-reservoir,178.27,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITS1,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
ITS1,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITS1,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-pump
ITS1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,3600.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITS1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITS1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITS1,onwind,onwind,7978.0,0.0,1.0,IT,MW,onwind
ITS1,offwind,offwind,3800.0,0.0,1.0,IT,MW,offwind
ITS1,solar-thermal,solar-thermal,440.00023843502737,0.0,1.0,IT,MW,solar-thermal
ITS1,solar-pv-utility,solar-pv-utility,14514.0,0.0,1.0,IT,MW,solar-pv-utility
ITS1,solar-pv-rooftop,solar-pv-rooftop,1577.417540399974,0.0,1.0,IT,MW,solar-pv-rooftop
ITS1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITS1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITS1,battery-charge,battery,4425.5,0.0,0.92,IT,MW,battery-charge
ITS1,battery-discharge,battery,4425.5,0.0,0.92,IT,MW,battery-discharge
ITS1,battery-store,battery,0.0,34409.0,0.92,IT,MWh,battery-store
ITS1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITS1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITS1,chp-gas-conventional-old-2-industrial-0eur,chp,700.71,0.0,0.0,IT,MW,
ITS1,other-res,other-res,413.3,0.0,1.0,IT,MW,other-res
ITSA,electrolyser-onshore-grid,electrolyser,550.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITSA,hydro-ror-turbine,hydro-ror,81.905,0.0,1.0,IT,MW,hydro-ror-turbine
ITSA,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITSA,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITSA,hydro-reservoir-reservoir,hydro-reservoir,0.0,144400.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITSA,hydro-reservoir-turbine,hydro-reservoir,153.3975,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITSA,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,IT,MWh,hydro-phs-reservoir
ITSA,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITSA,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,IT,MW,hydro-phs-pump
ITSA,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,7800.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITSA,hydro-phs-pure-turbine,hydro-phs-pure,240.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITSA,hydro-phs-pure-pump,hydro-phs-pure,-242.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITSA,onwind,onwind,1860.0,0.0,1.0,IT,MW,onwind
ITSA,offwind,offwind,1400.0,0.0,1.0,IT,MW,offwind
ITSA,solar-thermal,solar-thermal,0.0,0.0,1.0,IT,MW,solar-thermal
ITSA,solar-pv-utility,solar-pv-utility,5600.0,0.0,1.0,IT,MW,solar-pv-utility
ITSA,solar-pv-rooftop,solar-pv-rooftop,557.4707948999712,0.0,1.0,IT,MW,solar-pv-rooftop
ITSA,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITSA,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITSA,battery-charge,battery,1837.0,0.0,0.9199999999999998,IT,MW,battery-charge
ITSA,battery-discharge,battery,1837.0,0.0,0.9199999999999998,IT,MW,battery-discharge
ITSA,battery-store,battery,0.0,10680.0,0.9199999999999998,IT,MWh,battery-store
ITSA,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITSA,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITSA,chp-gas-conventional-old-2-industrial-0eur,chp,14.0,0.0,0.41,IT,MW,
ITSA,chp-heavy-oil-old-2-industrial-0eur,chp,171.0,0.0,0.4,IT,MW,
ITSA,other-res,other-res,93.95,0.0,1.0,IT,MW,other-res
ITSI,electrolyser-onshore-grid,electrolyser,1500.0,0.0,0.68,IT,MW,electrolyser-onshore-grid
ITSI,hydro-ror-turbine,hydro-ror,91.925,0.0,1.0,IT,MW,hydro-ror-turbine
ITSI,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,IT,MWh,hydro-pondage-reservoir
ITSI,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,IT,MW,hydro-pondage-turbine
ITSI,hydro-reservoir-reservoir,hydro-reservoir,0.0,20000.0,1.0,IT,MWh,hydro-reservoir-reservoir
ITSI,hydro-reservoir-turbine,hydro-reservoir,42.34,0.0,1.0,IT,MW,hydro-reservoir-turbine
ITSI,hydro-phs-reservoir,hydro-phs,0.0,10000.0,1.0,IT,MWh,hydro-phs-reservoir
ITSI,hydro-phs-turbine,hydro-phs,80.0,0.0,1.0,IT,MW,hydro-phs-turbine
ITSI,hydro-phs-pump,hydro-phs,-58.0,0.0,1.0,IT,MW,hydro-phs-pump
ITSI,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,4600.0,1.0,IT,MWh,hydro-phs-pure-reservoir
ITSI,hydro-phs-pure-turbine,hydro-phs-pure,500.0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
ITSI,hydro-phs-pure-pump,hydro-phs-pure,-570.0,0.0,1.0,IT,MW,hydro-phs-pure-pump
ITSI,onwind,onwind,2952.0,0.0,1.0,IT,MW,onwind
ITSI,offwind,offwind,1400.0,0.0,1.0,IT,MW,offwind
ITSI,solar-thermal,solar-thermal,439.9994205440399,0.0,1.0,IT,MW,solar-thermal
ITSI,solar-pv-utility,solar-pv-utility,7899.999999999998,0.0,1.0,IT,MW,solar-pv-utility
ITSI,solar-pv-rooftop,solar-pv-rooftop,1237.698329299928,0.0,1.0,IT,MW,solar-pv-rooftop
ITSI,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MW,solar-thermal-w-storage
ITSI,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,IT,MWh,solar-thermal-w-storage-storage
ITSI,battery-charge,battery,2767.0,0.0,0.92,IT,MW,battery-charge
ITSI,battery-discharge,battery,2767.0,0.0,0.92,IT,MW,battery-discharge
ITSI,battery-store,battery,0.0,21288.0,0.92,IT,MWh,battery-store
ITSI,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,IT,MW,h2-fuel-cell
ITSI,h2-ccgt,h2-ccgt,0.0,0.0,1.0,IT,MW,h2-ccgt
ITSI,chp-gas-conventional-old-2-industrial-0eur,chp,1118.7,0.0,0.41,IT,MW,
ITSI,chp-heavy-oil-old-2-other-0eur,chp,64.0,0.0,0.4,IT,MW,
ITSI,other-res,other-res,85.06,0.0,1.0,IT,MW,other-res
LT00,electrolyser-onshore-grid,electrolyser,300.0,0.0,0.0,LT,MW,electrolyser-onshore-grid
LT00,hydro-ror-turbine,hydro-ror,126.2,0.0,1.0,LT,MW,hydro-ror-turbine
LT00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,LT,MWh,hydro-pondage-reservoir
LT00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,LT,MW,hydro-pondage-turbine
LT00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LT,MWh,hydro-reservoir-reservoir
LT00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LT,MW,hydro-reservoir-turbine
LT00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LT,MWh,hydro-phs-reservoir
LT00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LT,MW,hydro-phs-turbine
LT00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LT,MW,hydro-phs-pump
LT00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,10600.0,1.0,LT,MWh,hydro-phs-pure-reservoir
LT00,hydro-phs-pure-turbine,hydro-phs-pure,938.0,0.0,1.0,LT,MW,hydro-phs-pure-turbine
LT00,hydro-phs-pure-pump,hydro-phs-pure,-900.0,0.0,1.0,LT,MW,hydro-phs-pure-pump
LT00,onwind,onwind,5000.02,0.0,1.0,LT,MW,onwind
LT00,offwind,offwind,1400.0,0.0,1.0,LT,MW,offwind
LT00,solar-thermal,solar-thermal,0.0,0.0,1.0,LT,MW,solar-thermal
LT00,solar-pv-utility,solar-pv-utility,5000.3,0.0,1.0,LT,MW,solar-pv-utility
LT00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,LT,MW,solar-pv-rooftop
LT00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LT,MW,solar-thermal-w-storage
LT00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LT,MWh,solar-thermal-w-storage-storage
LT00,battery-charge,battery,1200.0,0.0,0.92,LT,MW,battery-charge
LT00,battery-discharge,battery,1200.0,0.0,0.92,LT,MW,battery-discharge
LT00,battery-store,battery,0.0,2200.0,0.92,LT,MWh,battery-store
LT00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LT,MW,h2-fuel-cell
LT00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,LT,MW,h2-ccgt
LT00,chp-gas-conventional-old-2-industrial-0eur,chp,106.89,0.0,0.41,LT,MW,
LT00,other-res,other-res,209.89,0.0,1.0,LT,MW,other-res
LUB1,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,LU,MW,electrolyser-onshore-grid
LUB1,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,LU,MW,hydro-ror-turbine
LUB1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,LU,MWh,hydro-pondage-reservoir
LUB1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,LU,MW,hydro-pondage-turbine
LUB1,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LU,MWh,hydro-reservoir-reservoir
LUB1,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LU,MW,hydro-reservoir-turbine
LUB1,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LU,MWh,hydro-phs-reservoir
LUB1,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-turbine
LUB1,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-pump
LUB1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,LU,MWh,hydro-phs-pure-reservoir
LUB1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-turbine
LUB1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-pump
LUB1,onwind,onwind,0.0,0.0,1.0,LU,MW,onwind
LUB1,offwind,offwind,0.0,0.0,1.0,LU,MW,offwind
LUB1,solar-thermal,solar-thermal,0.0,0.0,1.0,LU,MW,solar-thermal
LUB1,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,LU,MW,solar-pv-utility
LUB1,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,LU,MW,solar-pv-rooftop
LUB1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MW,solar-thermal-w-storage
LUB1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MWh,solar-thermal-w-storage-storage
LUB1,battery-charge,battery,0.0,0.0,0.0,LU,MW,battery-charge
LUB1,battery-discharge,battery,0.0,0.0,0.0,LU,MW,battery-discharge
LUB1,battery-store,battery,0.0,0.0,0.0,LU,MWh,battery-store
LUB1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LU,MW,h2-fuel-cell
LUB1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,LU,MW,h2-ccgt
LUB1,other-res,other-res,0.0,0.0,1.0,LU,MW,other-res
LUF1,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,LU,MW,electrolyser-onshore-grid
LUF1,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,LU,MW,hydro-ror-turbine
LUF1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,LU,MWh,hydro-pondage-reservoir
LUF1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,LU,MW,hydro-pondage-turbine
LUF1,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LU,MWh,hydro-reservoir-reservoir
LUF1,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LU,MW,hydro-reservoir-turbine
LUF1,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LU,MWh,hydro-phs-reservoir
LUF1,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-turbine
LUF1,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-pump
LUF1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,LU,MWh,hydro-phs-pure-reservoir
LUF1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-turbine
LUF1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-pump
LUF1,onwind,onwind,0.0,0.0,1.0,LU,MW,onwind
LUF1,offwind,offwind,0.0,0.0,1.0,LU,MW,offwind
LUF1,solar-thermal,solar-thermal,0.0,0.0,1.0,LU,MW,solar-thermal
LUF1,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,LU,MW,solar-pv-utility
LUF1,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,LU,MW,solar-pv-rooftop
LUF1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MW,solar-thermal-w-storage
LUF1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MWh,solar-thermal-w-storage-storage
LUF1,battery-charge,battery,0.0,0.0,0.0,LU,MW,battery-charge
LUF1,battery-discharge,battery,0.0,0.0,0.0,LU,MW,battery-discharge
LUF1,battery-store,battery,0.0,0.0,0.0,LU,MWh,battery-store
LUF1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LU,MW,h2-fuel-cell
LUF1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,LU,MW,h2-ccgt
LUF1,other-res,other-res,0.0,0.0,1.0,LU,MW,other-res
LUG1,electrolyser-onshore-grid,electrolyser,50.0,0.0,0.6799999999999999,LU,MW,electrolyser-onshore-grid
LUG1,hydro-ror-turbine,hydro-ror,42.0,0.0,1.0,LU,MW,hydro-ror-turbine
LUG1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,LU,MWh,hydro-pondage-reservoir
LUG1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,LU,MW,hydro-pondage-turbine
LUG1,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LU,MWh,hydro-reservoir-reservoir
LUG1,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LU,MW,hydro-reservoir-turbine
LUG1,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LU,MWh,hydro-phs-reservoir
LUG1,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-turbine
LUG1,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-pump
LUG1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,LU,MWh,hydro-phs-pure-reservoir
LUG1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-turbine
LUG1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,LU,MW,hydro-phs-pure-pump
LUG1,onwind,onwind,453.0,0.0,1.0,LU,MW,onwind
LUG1,offwind,offwind,0.0,0.0,1.0,LU,MW,offwind
LUG1,solar-thermal,solar-thermal,0.0,0.0,1.0,LU,MW,solar-thermal
LUG1,solar-pv-utility,solar-pv-utility,610.0,0.0,1.0,LU,MW,solar-pv-utility
LUG1,solar-pv-rooftop,solar-pv-rooftop,626.0,0.0,1.0,LU,MW,solar-pv-rooftop
LUG1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MW,solar-thermal-w-storage
LUG1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MWh,solar-thermal-w-storage-storage
LUG1,battery-charge,battery,25.0,0.0,0.92,LU,MW,battery-charge
LUG1,battery-discharge,battery,25.0,0.0,0.92,LU,MW,battery-discharge
LUG1,battery-store,battery,0.0,25.0,0.92,LU,MWh,battery-store
LUG1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LU,MW,h2-fuel-cell
LUG1,h2-ccgt,h2-ccgt,10.0,0.0,1.0,LU,MW,h2-ccgt
LUG1,chp-gas-ocgt-old-other-0eur,chp,35.0,0.0,0.35,LU,MW,
LUG1,other-res,other-res,121.3,0.0,1.0,LU,MW,other-res
LUV1,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,LU,MW,electrolyser-onshore-grid
LUV1,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,LU,MW,hydro-ror-turbine
LUV1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,LU,MWh,hydro-pondage-reservoir
LUV1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,LU,MW,hydro-pondage-turbine
LUV1,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LU,MWh,hydro-reservoir-reservoir
LUV1,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LU,MW,hydro-reservoir-turbine
LUV1,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LU,MWh,hydro-phs-reservoir
LUV1,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-turbine
LUV1,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LU,MW,hydro-phs-pump
LUV1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,5000.0,1.0,LU,MWh,hydro-phs-pure-reservoir
LUV1,hydro-phs-pure-turbine,hydro-phs-pure,1310.0,0.0,1.0,LU,MW,hydro-phs-pure-turbine
LUV1,hydro-phs-pure-pump,hydro-phs-pure,-1026.0,0.0,1.0,LU,MW,hydro-phs-pure-pump
LUV1,onwind,onwind,0.0,0.0,1.0,LU,MW,onwind
LUV1,offwind,offwind,0.0,0.0,1.0,LU,MW,offwind
LUV1,solar-thermal,solar-thermal,0.0,0.0,1.0,LU,MW,solar-thermal
LUV1,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,LU,MW,solar-pv-utility
LUV1,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,LU,MW,solar-pv-rooftop
LUV1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MW,solar-thermal-w-storage
LUV1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LU,MWh,solar-thermal-w-storage-storage
LUV1,battery-charge,battery,0.0,0.0,0.0,LU,MW,battery-charge
LUV1,battery-discharge,battery,0.0,0.0,0.0,LU,MW,battery-discharge
LUV1,battery-store,battery,0.0,0.0,0.0,LU,MWh,battery-store
LUV1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LU,MW,h2-fuel-cell
LUV1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,LU,MW,h2-ccgt
LUV1,other-res,other-res,0.0,0.0,1.0,LU,MW,other-res
LV00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,LV,MW,electrolyser-onshore-grid
LV00,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,LV,MW,hydro-ror-turbine
LV00,hydro-pondage-reservoir,hydro-pondage,0.0,16000.4,1.0,LV,MWh,hydro-pondage-reservoir
LV00,hydro-pondage-turbine,hydro-pondage,1592.0,0.0,1.0,LV,MW,hydro-pondage-turbine
LV00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,LV,MWh,hydro-reservoir-reservoir
LV00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,LV,MW,hydro-reservoir-turbine
LV00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,LV,MWh,hydro-phs-reservoir
LV00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,LV,MW,hydro-phs-turbine
LV00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,LV,MW,hydro-phs-pump
LV00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,LV,MWh,hydro-phs-pure-reservoir
LV00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,LV,MW,hydro-phs-pure-turbine
LV00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,LV,MW,hydro-phs-pure-pump
LV00,onwind,onwind,237.0,0.0,1.0,LV,MW,onwind
LV00,offwind,offwind,500.0,0.0,1.0,LV,MW,offwind
LV00,solar-thermal,solar-thermal,70.0,0.0,1.0,LV,MW,solar-thermal
LV00,solar-pv-utility,solar-pv-utility,136.03,0.0,1.0,LV,MW,solar-pv-utility
LV00,solar-pv-rooftop,solar-pv-rooftop,10.0,0.0,1.0,LV,MW,solar-pv-rooftop
LV00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,LV,MW,solar-thermal-w-storage
LV00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,LV,MWh,solar-thermal-w-storage-storage
LV00,battery-charge,battery,80.0,0.0,0.9200000000000002,LV,MW,battery-charge
LV00,battery-discharge,battery,80.0,0.0,0.9200000000000002,LV,MW,battery-discharge
LV00,battery-store,battery,0.0,160.0,0.9200000000000002,LV,MWh,battery-store
LV00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,LV,MW,h2-fuel-cell
LV00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,LV,MW,h2-ccgt
LV00,other-res,other-res,159.0179090909091,0.0,1.0,LV,MW,other-res
ME00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,ME,MW,electrolyser-onshore-grid
ME00,hydro-ror-turbine,hydro-ror,78.85300000000001,0.0,1.0,ME,MW,hydro-ror-turbine
